Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-08-14,1089.4,"1,099.90","1,103.00","1,084.70",941.70K,-0.68%,1095.78,1140.415,WAIT,1144.1
2025-08-18,1144.1,"1,120.50","1,169.90","1,120.50",3.48M,5.02%,1105.3,1135.815,WAIT,1161.4
2025-08-19,1161.4,"1,149.60","1,168.00","1,130.20",1.85M,1.51%,1116.58,1132.07,WAIT,1190.3
2025-08-20,1190.3,"1,165.00","1,192.80","1,156.70",1.65M,2.49%,1136.4199999999998,1130.4975,BUY,1179.4
2025-08-21,1179.4,"1,190.00","1,190.30","1,168.80",991.56K,-0.92%,1152.92,1128.155,BUY,1162.9
2025-08-22,1162.9,"1,175.00","1,191.00","1,158.00",921.66K,-1.40%,1167.6200000000001,1128.2475,BUY,1153.0
2025-08-25,1153.0,"1,162.90","1,166.80","1,148.80",931.36K,-0.85%,1169.4,1129.0325,BUY,1162.2
2025-08-26,1162.2,"1,149.00","1,179.00","1,149.00",3.62M,0.80%,1169.5600000000002,1131.41,BUY,1162.4
2025-08-28,1162.4,"1,165.60","1,168.20","1,155.00",1.07M,0.02%,1163.98,1133.9375,BUY,1156.2
2025-08-29,1156.2,"1,160.30","1,184.40","1,150.00",1.59M,-0.53%,1159.34,1135.96,BUY,1174.4
2025-09-01,1174.4,"1,157.90","1,176.00","1,156.20",643.87K,1.57%,1161.64,1138.4875,BUY,1200.9
2025-09-02,1200.9,"1,174.40","1,202.50","1,172.40",1.77M,2.26%,1171.22,1141.62,BUY,1194.8
2025-09-03,1194.8,"1,206.50","1,206.50","1,191.30",827.82K,-0.51%,1177.74,1144.425,BUY,1212.6
2025-09-04,1212.6,"1,230.00","1,238.20","1,208.00",3.35M,1.49%,1187.78,1148.3725,BUY,1208.5
2025-09-05,1208.5,"1,212.00","1,216.40","1,191.00",1.43M,-0.34%,1198.2400000000002,1152.965,BUY,1187.7
2025-09-08,1187.7,"1,208.50","1,211.00","1,185.20",1.11M,-1.72%,1200.9,1156.4850000000001,BUY,1202.2
2025-09-09,1202.2,"1,195.20","1,204.00","1,187.90",1.30M,1.22%,1201.16,1161.77,BUY,1217.5
2025-09-10,1217.5,"1,208.20","1,219.20","1,201.70",1.02M,1.27%,1205.7,1167.395,BUY,1220.8
2025-09-11,1220.8,"1,212.10","1,224.90","1,212.10",783.40K,0.27%,1207.34,1173.88,BUY,1217.6
2025-09-12,1217.6,"1,220.20","1,223.00","1,209.50",632.66K,-0.26%,1209.16,1179.915,BUY,1212.5
2025-09-15,1212.5,"1,212.20","1,220.00","1,209.60",523.12K,-0.42%,1214.12,1186.0700000000002,BUY,1204.2
2025-09-16,1204.2,"1,212.00","1,215.00","1,201.20",1.14M,-0.68%,1214.52,1189.075,BUY,1204.3
2025-09-17,1204.3,"1,207.00","1,212.60","1,195.60",1.01M,0.01%,1211.8799999999999,1191.22,BUY,1209.1
2025-09-18,1209.1,"1,205.10","1,213.30","1,200.00",1.35M,0.40%,1209.54,1192.1599999999999,BUY,1194.5
2025-09-19,1194.5,"1,212.00","1,212.00","1,191.00",2.40M,-1.21%,1204.92,1192.915,BUY,1188.3
2025-09-22,1188.3,"1,198.90","1,201.20","1,184.00",1.11M,-0.52%,1200.08,1194.185,BUY,1168.4
