Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-06-10,443.28,436.47,444.8,433.05,19.15M,2.01%,433.49000000000007,435.0155,WAIT,445.8
2025-06-11,445.8,444.92,450.4,442.01,12.63M,0.57%,436.78999999999996,436.149,BUY,433.05
2025-06-12,433.05,446.16,446.58,430.57,12.59M,-2.86%,437.418,435.76300000000003,BUY,431.06
2025-06-13,431.06,423.76,432.81,422.73,10.52M,-0.46%,437.546,435.19849999999997,BUY,415.68
2025-06-16,415.68,430.42,432.24,407.39,31.25M,-3.57%,433.774,433.90150000000006,WAIT,408.48
2025-06-17,408.48,415.35,415.38,406.81,17.11M,-1.73%,426.814,432.5655,WAIT,405.75
2025-06-18,405.75,406.72,411.26,404.39,12.56M,-0.67%,418.804,430.8535,WAIT,406.99
2025-06-19,406.99,405.75,409.41,403.57,10.90M,0.31%,413.592,429.48699999999997,WAIT,409.35
2025-06-20,409.35,407.66,410.93,405.66,11.39M,0.58%,409.25,428.21400000000006,WAIT,406.36
2025-06-23,406.36,405.6,409.23,403.24,10.27M,-0.73%,407.386,426.466,WAIT,407.81
2025-06-24,407.81,410.44,415.59,406.81,15.36M,0.36%,407.252,425.1705,WAIT,408.32
2025-06-25,408.32,409.23,411.05,407.69,10.46M,0.13%,407.76599999999996,423.855,WAIT,413.32
2025-06-26,413.32,409.84,413.89,408.29,10.10M,1.22%,409.032,422.593,WAIT,415.83
2025-06-27,415.83,414.68,418.59,413.47,7.20M,0.61%,410.328,421.60600000000005,WAIT,416.5
2025-06-30,416.5,417.04,418.86,414.68,6.96M,0.16%,412.35599999999994,420.892,WAIT,413.95
2025-07-01,413.95,418.37,420.04,411.9,6.87M,-0.61%,413.584,420.28499999999997,WAIT,416.83
2025-07-02,416.83,413.95,419.19,412.05,8.03M,0.69%,415.28599999999994,419.6615,WAIT,417.95
2025-07-03,417.95,420.04,421.91,416.8,9.67M,0.27%,416.212,419.06350000000003,WAIT,417.13
2025-07-04,417.13,418.31,419.43,415.5,4.94M,-0.20%,416.4719999999999,418.399,WAIT,417.01
2025-07-07,417.01,417.13,418.89,413.68,5.43M,-0.03%,416.57399999999996,417.5224999999999,WAIT,419.64
2025-07-08,419.64,419.52,421.91,416.19,7.62M,0.63%,417.712,416.34049999999996,BUY,419.4
2025-07-09,419.4,417.07,421.04,416.8,5.48M,-0.06%,418.226,415.02049999999997,BUY,421.1
2025-07-10,421.1,418.92,421.79,414.68,7.73M,0.40%,418.85600000000005,414.42300000000006,BUY,412.74
2025-07-11,412.74,419.49,422.79,409.87,8.28M,-1.98%,417.97799999999995,413.50699999999995,BUY,408.32
2025-07-14,408.32,412.26,412.26,406.81,7.75M,-1.07%,416.23999999999995,413.13899999999995,BUY,414.32
2025-07-15,414.32,409.23,415.26,408.2,7.04M,1.47%,415.17600000000004,413.43100000000004,BUY,411.05
2025-07-16,411.05,414.32,414.32,409.44,6.24M,-0.79%,413.50600000000003,413.696,WAIT,412.68
2025-07-17,412.68,411.05,415.83,410.53,6.60M,0.40%,411.822,413.9805,WAIT,411.8
2025-07-18,411.8,413.59,415.29,410.44,5.56M,-0.21%,411.634,414.10299999999995,WAIT,416.16
2025-07-21,416.16,411.96,416.8,406.36,6.73M,1.06%,413.20200000000006,414.593,WAIT,407.66
2025-07-22,407.66,416.5,417.01,407.02,7.75M,-2.04%,411.87,414.58549999999997,WAIT,417.77
2025-07-23,417.77,409.66,419.58,409.38,14.46M,2.48%,413.21400000000006,415.058,WAIT,424.06
2025-07-24,424.06,419.34,427.7,419.1,15.20M,1.51%,415.48999999999995,415.59499999999997,WAIT,416.13
2025-07-25,416.13,424.37,425.24,414.5,7.27M,-1.87%,416.35600000000005,415.60999999999996,BUY,413.41
2025-07-28,413.41,418.13,424.06,412.5,7.79M,-0.65%,415.80600000000004,415.45550000000003,BUY,419.13
2025-07-29,419.13,412.8,420.13,412.02,6.24M,1.38%,418.1,415.71449999999993,BUY,404.66
2025-07-30,404.66,417.71,417.71,402.72,18.92M,-3.45%,415.47799999999995,415.10600000000005,BUY,403.15
2025-07-31,403.15,399.46,407.66,394.92,18.72M,-0.37%,411.296,414.366,WAIT,392.8
2025-08-01,392.8,404.36,404.36,391.68,12.55M,-2.57%,406.63,413.1495,WAIT,395.67
2025-08-04,395.67,393.52,397.61,391.07,8.03M,0.73%,403.082,412.0825,WAIT,396.28
2025-08-05,396.28,397.09,398.88,393.83,6.71M,0.15%,398.512,410.91450000000003,WAIT,395.22
2025-08-06,395.22,396.52,398.34,393.73,6.41M,-0.27%,396.624,409.70550000000003,WAIT,391.37
