Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-05-08,233.22,237.66,239.34,231.4,15.03M,-2.28%,238.302,239.69400000000002,WAIT,234.96
2025-05-09,234.96,229.1,235.3,228.45,11.18M,0.75%,236.60999999999999,240.45,WAIT,244.02
2025-05-12,244.02,239.0,244.6,238.11,11.37M,3.86%,237.574,241.31799999999998,WAIT,241.16
2025-05-13,241.16,244.15,245.29,240.29,9.34M,-1.17%,238.406,242.279,WAIT,246.01
2025-05-14,246.01,241.16,246.9,241.16,8.23M,2.01%,239.87399999999997,243.06099999999998,WAIT,247.61
2025-05-15,247.61,244.95,248.92,242.3,16.81M,0.65%,242.752,243.80700000000002,WAIT,247.27
2025-05-16,247.27,247.06,249.39,246.2,8.03M,-0.14%,245.214,244.10949999999997,BUY,246.58
2025-05-19,246.58,248.0,249.45,244.91,8.04M,-0.28%,245.72600000000003,244.26399999999998,BUY,249.26
2025-05-20,249.26,246.79,252.7,246.79,13.18M,1.09%,247.346,244.238,BUY,248.68
2025-05-21,248.68,251.5,251.95,247.76,7.16M,-0.23%,247.88000000000002,244.28300000000004,BUY,241.67
2025-05-22,241.67,248.68,250.48,239.61,18.50M,-2.82%,246.692,243.75800000000004,BUY,244.24
2025-05-23,244.24,242.5,244.68,240.15,8.73M,1.06%,246.086,243.50150000000002,BUY,245.94
2025-05-26,245.94,245.3,247.13,244.81,7.16M,0.70%,245.958,243.48199999999997,BUY,244.54
2025-05-27,244.54,246.85,246.85,242.92,9.71M,-0.57%,245.01400000000004,243.179,BUY,242.67
2025-05-28,242.67,244.64,245.34,241.3,7.39M,-0.76%,243.81199999999998,243.02849999999998,BUY,243.04
2025-05-29,243.04,243.6,244.6,241.35,12.94M,0.15%,244.086,242.958,BUY,239.4
2025-05-30,239.4,243.04,245.19,238.89,10.11M,-1.50%,243.118,242.757,BUY,238.31
2025-06-02,238.31,239.0,240.09,237.66,6.28M,-0.46%,241.592,242.7125,WAIT,237.27
2025-06-03,237.27,240.5,241.05,236.6,9.52M,-0.44%,240.138,242.72600000000003,WAIT,238.05
2025-06-04,238.05,238.0,238.5,235.5,6.73M,0.33%,239.21400000000003,242.695,WAIT,237.77
2025-06-05,237.77,238.05,239.62,236.22,8.94M,-0.12%,238.16000000000003,242.92249999999999,WAIT,240.06
2025-06-06,240.06,237.79,240.47,237.51,5.99M,0.96%,238.292,243.1775,WAIT,242.8
2025-06-09,242.8,241.78,244.12,240.5,7.72M,1.14%,239.19,243.1165,WAIT,244.68
2025-06-10,244.68,244.25,245.0,242.59,7.66M,0.77%,240.67200000000003,243.29250000000002,WAIT,247.32
2025-06-11,247.32,244.5,250.4,243.55,20.84M,1.08%,242.526,243.358,WAIT,247.88
2025-06-12,247.88,251.5,255.2,246.75,35.61M,0.23%,244.548,243.37149999999997,BUY,251.51
2025-06-13,251.51,255.55,255.95,249.12,39.32M,1.46%,246.83800000000002,243.58350000000002,BUY,256.79
