Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-05-09,334.75,334.2,338.75,330.6,11.32M,-1.54%,341.44,354.255,WAIT,348.55
2025-05-12,348.55,340.4,349.2,338.1,7.98M,4.12%,341.43,354.03499999999997,WAIT,341.5
2025-05-13,341.5,348.6,349.8,340.5,14.74M,-2.02%,341.37,353.64250000000004,WAIT,338.55
2025-05-14,338.55,342.45,343.85,337.75,22.49M,-0.86%,340.67,352.565,WAIT,341.95
2025-05-15,341.95,339.5,343.75,332.65,43.31M,1.00%,341.06000000000006,351.5375,WAIT,343.1
2025-05-16,343.1,343.0,347.6,342.0,6.92M,0.34%,342.73,350.7275,WAIT,345.15
2025-05-19,345.15,343.1,347.7,342.4,6.22M,0.60%,342.05,349.78499999999997,WAIT,342.6
2025-05-20,342.6,346.9,349.7,341.55,9.99M,-0.74%,342.27,348.6875,WAIT,346.15
2025-05-21,346.15,342.55,347.4,339.85,5.93M,1.04%,343.78999999999996,347.98249999999996,WAIT,341.4
2025-05-22,341.4,346.15,347.0,338.25,8.72M,-1.37%,343.68,346.8625,WAIT,344.6
2025-05-23,344.6,342.0,344.95,340.15,4.05M,0.94%,343.98,345.9325,WAIT,343.5
2025-05-26,343.5,351.0,351.2,342.55,16.66M,-0.32%,343.65,345.28499999999997,WAIT,338.55
2025-05-27,338.55,344.0,344.5,336.8,24.94M,-1.44%,342.84000000000003,344.1375,WAIT,340.05
2025-05-28,340.05,338.6,340.7,337.1,10.99M,0.44%,341.62,343.2925,WAIT,339.35
2025-05-29,339.35,341.0,342.25,338.05,15.88M,-0.21%,341.21000000000004,342.53249999999997,WAIT,333.9
2025-05-30,333.9,337.5,340.75,332.85,19.14M,-1.61%,339.07000000000005,341.805,WAIT,332.55
2025-06-02,332.55,333.9,334.8,330.3,29.48M,-0.40%,336.88,341.0025,WAIT,328.25
2025-06-03,328.25,333.0,334.75,327.0,14.08M,-1.29%,334.82,340.325,WAIT,329.25
2025-06-04,329.25,329.0,329.95,324.85,15.65M,0.30%,332.65999999999997,339.68500000000006,WAIT,328.65
2025-06-05,328.65,329.2,331.6,327.6,16.27M,-0.18%,330.52,339.1175,WAIT,332.85
2025-06-06,332.85,329.65,333.5,329.05,11.40M,1.28%,330.31,339.02250000000004,WAIT,337.1
2025-06-09,337.1,333.9,337.55,332.75,19.42M,1.28%,331.22,338.45,WAIT,339.2
2025-06-10,339.2,338.8,340.9,336.8,12.06M,0.62%,333.41,338.335,WAIT,338.1
2025-06-11,338.1,341.0,342.6,337.45,10.81M,-0.32%,335.18,338.3125,WAIT,333.7
2025-06-12,333.7,338.15,341.65,332.65,11.88M,-1.30%,336.19,337.9,WAIT,331.95
2025-06-13,331.95,326.8,332.9,326.6,11.71M,-0.52%,336.01000000000005,337.3425,WAIT,333.7
2025-06-16,333.7,332.0,334.65,330.6,8.07M,0.53%,335.33,336.77000000000004,WAIT,335.2
2025-06-17,335.2,334.0,336.9,333.1,6.80M,0.45%,334.53,336.4,WAIT,332.4
2025-06-18,332.4,335.2,335.9,330.75,17.84M,-0.84%,333.39,335.7125,WAIT,330.05
2025-06-19,330.05,332.4,333.15,328.55,11.61M,-0.71%,332.65999999999997,335.14500000000004,WAIT,335.2
2025-06-20,335.2,330.0,336.0,329.7,16.59M,1.56%,333.30999999999995,334.675,WAIT,332.6
2025-06-23,332.6,333.7,335.7,330.35,8.28M,-0.78%,333.09000000000003,334.13,WAIT,329.95
2025-06-24,329.95,331.0,331.7,321.35,100.81M,-0.80%,332.04,333.7,WAIT,330.85
2025-06-25,330.85,331.5,333.7,329.4,17.96M,0.27%,331.73,333.24,WAIT,337.15
2025-06-26,337.15,332.4,337.8,331.3,13.75M,1.90%,333.15,333.13,BUY,338.3
2025-06-27,338.3,338.95,341.3,334.45,50.85M,0.34%,333.77000000000004,333.35,BUY,334.9
2025-06-30,334.9,335.75,337.25,333.65,11.86M,-1.01%,334.23,333.4675,BUY,332.6
2025-07-01,332.6,335.25,335.25,332.15,8.90M,-0.69%,334.76,333.685,BUY,333.75
2025-07-02,333.75,332.65,335.65,331.3,11.33M,0.35%,335.34000000000003,333.90999999999997,BUY,334.6
2025-07-03,334.6,334.6,336.35,331.0,15.79M,0.25%,334.83000000000004,334.2075,BUY,335.5
2025-07-04,335.5,335.7,336.0,332.25,5.90M,0.27%,334.27,334.34,WAIT,337.45
2025-07-07,337.45,335.5,339.0,333.75,9.45M,0.58%,334.78,334.3575,BUY,343.2
2025-07-08,343.2,338.2,343.9,337.0,12.09M,1.70%,336.9,334.5575,BUY,344.0
2025-07-09,344.0,343.25,345.6,342.8,9.08M,0.23%,338.95,334.8525,BUY,341.45
2025-07-10,341.45,344.0,345.0,341.2,6.43M,-0.74%,340.32000000000005,335.24,BUY,342.7
2025-07-11,342.7,340.5,344.0,339.5,17.23M,0.37%,341.75999999999993,335.77750000000003,BUY,342.1
2025-07-14,342.1,343.05,345.0,339.95,11.52M,-0.18%,342.69,336.1975,BUY,342.0
2025-07-15,342.0,343.15,344.1,340.95,8.45M,-0.03%,342.45,336.5375,BUY,342.45
2025-07-16,342.45,342.0,343.8,340.8,6.00M,0.13%,342.14,337.04,BUY,342.65
2025-07-17,342.65,344.2,344.5,342.0,7.56M,0.06%,342.38,337.66999999999996,BUY,342.1
2025-07-18,342.1,343.0,343.9,340.65,6.37M,-0.16%,342.26,338.015,BUY,341.55
2025-07-21,341.55,342.1,342.8,339.3,4.46M,-0.16%,342.15,338.4625,BUY,340.85
2025-07-22,340.85,341.55,342.6,340.05,4.73M,-0.20%,341.91999999999996,339.0075,BUY,343.05
2025-07-23,343.05,341.8,344.0,340.95,5.06M,0.65%,342.04,339.61749999999995,BUY,338.9
2025-07-24,338.9,343.6,343.6,336.5,9.10M,-1.21%,341.29,339.70500000000004,BUY,333.2
2025-07-25,333.2,338.9,339.9,332.55,7.79M,-1.68%,339.51,339.45,BUY,332.95
2025-07-28,332.95,333.45,336.6,330.35,4.61M,-0.08%,337.79,339.3525,WAIT,334.6
2025-07-29,334.6,332.0,335.5,328.5,7.55M,0.50%,336.53999999999996,339.4525,WAIT,338.8
2025-07-30,338.8,335.0,342.3,332.5,12.54M,1.26%,335.68999999999994,339.705,WAIT,334.25
2025-07-31,334.25,336.05,340.1,333.0,8.94M,-1.34%,334.76000000000005,339.6875,WAIT,330.9
2025-08-01,330.9,333.0,334.75,330.2,7.11M,-1.00%,334.3,339.45750000000004,WAIT,332.0
2025-08-04,332.0,330.9,333.3,327.2,8.19M,0.33%,334.11,339.185,WAIT,333.6
2025-08-05,333.6,332.45,334.35,331.3,9.86M,0.48%,333.91,338.705,WAIT,332.1
2025-08-06,332.1,333.6,335.4,331.6,13.87M,-0.45%,332.57,338.11,WAIT,329.75
2025-08-07,329.75,332.1,332.45,328.65,8.73M,-0.71%,331.66999999999996,337.525,WAIT,334.75
2025-08-08,334.75,330.0,337.5,329.65,11.25M,1.52%,332.44,337.1275,WAIT,336.15
2025-08-11,336.15,335.0,339.1,333.95,11.99M,0.42%,333.27,336.83,WAIT,340.1
2025-08-12,340.1,336.25,341.85,335.75,7.22M,1.18%,334.57000000000005,336.735,WAIT,339.95
2025-08-13,339.95,340.3,343.0,339.15,5.42M,-0.04%,336.14,336.61,WAIT,339.35
2025-08-14,339.35,339.95,340.45,336.3,5.69M,-0.18%,338.06,336.44500000000005,BUY,336.05
2025-08-18,336.05,341.45,341.8,335.45,6.51M,-0.97%,338.32,336.14250000000004,BUY,335.05
2025-08-19,335.05,338.9,340.65,334.15,10.32M,-0.30%,338.1,335.8175,BUY,342.0
2025-08-20,342.0,337.8,343.4,336.5,10.82M,2.07%,338.48,335.875,BUY,338.8
2025-08-21,338.8,342.35,344.35,336.9,11.14M,-0.94%,338.25,335.6625,BUY,337.0
2025-08-22,337.0,338.5,338.9,335.5,8.53M,-0.53%,337.78000000000003,335.5675,BUY,337.85
2025-08-25,337.85,337.05,341.4,337.05,7.14M,0.25%,338.14,335.8,BUY,333.2
2025-08-26,333.2,336.15,337.4,331.75,13.11M,-1.38%,337.77,335.8125,BUY,330.8
2025-08-28,330.8,331.25,332.9,328.7,10.49M,-0.72%,335.53000000000003,335.6225,WAIT,327.55
2025-08-29,327.55,331.0,331.5,327.0,11.81M,-0.98%,333.28000000000003,335.06000000000006,WAIT,330.7
